Descripcion,Codigo
TABLERO DE DISTRIBUCION TIPICO 1,TEL
TABLERO DE DISTRIBUCION TIPICO 2,TEL
TABLERO DE DISTRIBUCION TIPICO 3,TEL
Pozo de tierra de 25 ohm,SPT
Cable cu desnudo de 35mm2 ,SPT
Cable cu desnudo de 25mm2 ,SPT
Cable cu desnudo de 6mm2 ,SPT
Tubo pvc sap 20 mmø,SPT
Barra equipontencial,SPT
Salida bomba desague 2hp,EQB
Salida bomba jockey 5 hp,EQB
Salida bomba agua 6 HP,EQB
Control de nivel agua,EQB
Salida para telefono,SAL
Salida para television,SAL
Salida para intercomunicador,SAL
Salida para central de alarma contra incendio,SAL
Salida para central de intercomunicadores,SAL
Salida para intercomunicador portero,SAL
Salida para chapa eléctrica,SAL
Salida detector de temperatura,SAL
Salida para detector de humo,SAL
Salida para alarma con luz estroboscopica,SAL
Salida para estacion manual ,SAL
Salida para sirena,SAL
Tubo pvc sap 21 mmø alarma contraincendio,CAN
Tubo pvc sap 35 mmø intercomunicador,CAN
Tubo pvc sap 35 mmø intercomunicador,CAN
Tubo pvc sap 50 mmø tv cable,CAN
Tubo pvc sap 50 mmø telefono,CAN
Bandeja para comunicaciones  450X100 mm,CAN
Pruebas de aislamiento,IEIM
Connexión a banco de medidores,IEIM
"Mamaparas Sala - Comedor, Vidrio Templado 8 mm",VMP
Balcones,CERR
"Mamparas Kitchenette, Vidrio Templado 8 mm",VMP
"MamparasDormitorios, Vidrio Templado 8 mm",VMP
"Mamparas Puerta Principal, Vidrio Templado 8 mm",VMP
"Mampara Hall, Vidrio Templado 8 mm",VMP
"Ventanas Sala - Comedor, Vidrio Templado 6 mm",VMP
"Ventanas Kitchenette, Vidrio Templado 6 mm",VMP
"Ventanas Lavanderia, Vidrio Templado 6 mm",VMP
"Ventanas Dormitorio, Vidrio Templado 6 mm",VMP
"Puertas Principales en Departamentos 0.90 X 2.10, Laqueada, Inc. Inst. ",PUER
"Puertas Interiores de Departamentos, Pintadas, Inc. Inst.",PUER
Cocinas / Lavanderias 0.80m x 2.10m ,PUER
Dormitorios 0.80m x 2.10m,PUER
Banos 0.70 m x 2.10 m,PUER
Depositos y Servicio 0.80 m x 2.10 m,PUER
3.20 m x 2.40 m (Ingreso a Garages),PUER
"1.00 m x 2.10 m (en Escaleras), Con Chapa, Pintadas e Inst. ",PUER
Muebles Altos de Cocina Melamine de 18 mm,MCO
Muebles Bajos de Melamine de 18 mm,MCO
Closets de Melamine de 18 mm Grande,CLO
Closets de Melamine de 18 mm Mediano,CLO
Closets cde Melamine de 18 mm Chico,CLO
Cajoneras,CLO
Puertas Lavanderia Melamine de 18 mm,PUER
Mueble de Recepcion de Melamine de 18 mm,VCM
"Piso de Porcelanato Ingreso, Hall Principal, Vestibulo Escalera",PP
"Porcelanato SSHH Principal, Piso y Pared",PP
"Porcelanato SSHH Compartido, Piso y Pared",PP
"Porcelanato Cocina y Lavanderia, Piso y Pared",PP
"Porcelanato Balcones y Terrazas, Piso",PP
Pegamento Celima Extrafuerte,PP
Fragua Celima,PP
"Piso Laminado de 7.5 Alto Transito, Inc.Plastico, Espuma y Colocacion",PP
"Contrazocalo de Madera Bolaina, Pintado de 8cm.",PP
"Barandas de Escalera, Tubo Redondo de 1.5 y 1, Pintado y Colocado",CMT
Escalera de Gato,CMT
Rejilla Desague (Rampa),CMT
Puerta de Reja (Cuarto Bombas),CMT
Muros Interiores,PINT
Muros Exteriores Ductos y Fachada,PINT
Lavaderos de Cocina Acero Inoxidable 1 Poza s/Escurridero,ASG
Griferia Mezcladora Para Cocinas,ASG
Inodoros One Piece - Color Blanco,ASG
"Lavatorio con Mueble p/Bano, Inc.Griferia",ASG
Griferia Mezcladora p/Duchas,ASG
Medio Bano de Servicio,ASG
"Mesa de Granito de 1"" en Cocina ",TAB
"Intercomunicador, 29 Puntos Dobles, Inc.Cableria e Instalacion",COM
Llaves Esfericas de 1/2 Agua Fria,ISIM
Llaves Esfericas de 1/2 Agua Caliente,ISIM
Universales de 1/2 Agua Fria,ISIM
Universales de 1/2 Agua Caliente,ISIM
Adaptadores de 1/2 Agua Fria,ISIM
Adaptadores de 1/2 Agua Caliente,ISIM
Llaves Esfericas de 3/4 Agua Fria,ISIM
Universales de 3/4 Agua Frria,ISIM
Adaptadores de 3/4 Agua Fria,ISIM
Kit Cuellos de Cera y Pernos de Anclaje,ISIM
"Tapas de Rejistro 2""",ISIM
"Rejillas de 2""",ISIM
Kit Desague y Trampa de Lavadero de Cocina,ISIM
"Llaves Esfericas de 1"" Agua Fria",ISIM
Cano de Jardin para Cocheras,ISIM
Cintas Teflon,ISIM
Instalaciones y Conexiones,ISIM
Tomacorriente Bipolar Doble c/Tierra,IEIM
Tomacorriente Bipolar Simple c/Tierra,IEIM
Interruptores Dobles,IEIM
Interruptores Simples,IEIM
Interruptores de Commutacion,IEIM
Punto de Cable,IEIM
Pulsadores,IEIM
Tapas Ciegas,IEIM
Llaves Termomagneticas,IEIM
Laves Trifasicas,IEIM
Llaves Monofasicas,IEIM
2-1x2.5mm2 TW,IEIM
2-1x4mm2 TW + 1x4 mm2,IEIM
2-1x6mm2 THW + 1x4 mm2(T),IEIM
2-1x10mm2 THW + 1x10 mm2(T),IEIM
2-1x16mm2 THW + 1x10 mm2(T),IEIM
3-1x35mm2 THW + 1x10 mm2 TW (T),IEIM
2-1x70mm2 LS0H + 1x10 mm2 TW (T),IEIM
3-1x90mm2 LS0H + 1x10 mm2 TW (T),IEIM
Cinta Aislante,IEIM
Cableado y Conexión,IEIM
Rt - 15 Ohmns,SPT
"Ascensor, 6 Pasajeros, Cabina y Puertas en Acero Inoxidable",ASC
Ascensor de Discapacitados,ASC
Monta Auto,ASC
Sistema de Extraccion de Monoxido,SVE
"Sistema Contra Incendio, Inc.Bomba,Tuberias, Valvulas, Gabinete y Mangueras",ACI
"Bombas de Agua Potable, Inc. Accesorios e Instalacion",EQIM
"Bomba Pozo Septico, Inc. Accesorios e Instalacion",EQIM
OFICINAS DE OBRA ,OP
OFICINAS DE SUPERVISION,OP
ALMACEN DE OBRA,OP
VESTUARIO OBRERO,OP
COMEDOR PERSONAL OBRERO,OP
SERVICIOS HIGIENICOS PORTATILES ,OP
CARTEL DE OBRA,OP
CASETA DE GUARDIANIA,OP
CERCO PERIMETRICO DE OBRA,OP
ESCUADRAS METALICAS PARA SOPORTE DE FAENA,OP
MOVILIZACION Y DESMOVILIZACION DE EQUIPOS Y HERRAMIENTAS,OP
INSTALACION PROVISIONAL DE AGUA Y DESAGUE PARA LA OBRA,OP
INSTALACION PROVISIONAL DE ENERGIA ELECTRICA,OP
AGUA PARA LA CONSTRUCCION,OP
ELECTRICIDAD PARA LA CONSTRUCCION,OP
GGEE PARA PARA 100KW,OP
"TRAZO Y REPLANTEO (TOPOGRAFO, AYUDANTE Y EQUIPO)",TP
TRANSPORTE HORIZONTAL EN OBRA,TP
ALQUILER DE GRUA ,TP
TRANSPORTE VERTICAL,TP
ESCALERA ,TP
ANDAMIO,TP
LIMPIEZA PERMANENTE EN OBRA,TP
LIMPIEZA FINAL DE OBRA,TP
SERVICIO DE VIGILANCIA ,SEG
"ELAB, IMPLEM Y ADM DEL PLAN DE SEGURIDAD Y SALUD EN EL TRABAJO",SEG
EQUIPOS DE PROTECCIÓN COLECTIVA,SEG
SEÑALIZACIÓN TEMPORAL DE SEGURIDAD,SEG
CAPACITACIÓN EN SEGURIDAD Y SALUD,SEG
RECURSOS PARA RESP ANTE EMERG EN SEG Y SALUD DURANTE EL TRABAJO,SEG
VENTILACION FORZADA EN SOTANOS (EXIGENCIA SUNAFIL),SEG
VIGIAS,ESTIM
REPARACION DE VECINOS,ESTIM
Flete,ESTIM
Grua 40 tn,ESTIM
EXCAVACIÓN MASIVA,MT
EXCAVACIÓN DE ZAPATAS,MT
EXCAVACIÓN DE ZANJAS Y LOCALIZADA,MT
RELLENO COMPACTADO CON MATERIAL PROPIO,MT
NIVELACION Y COMPACTACION,MT
RELLENO CON AFIRMADO COMPACTADO - 2 CAPAS DE 15,MT
ELIMINACION DE MATERIAL EXCEDENTE,MT
"SOLADOS h=2""",CS
"CONCRETO PARA FALSA ZAPATAS, f'c=100 kg/cm2 X 30% PG",CS
CIMIENTO CORRIDO: CONCRETO f'c=245 kg/cm2,CA
CIMIENTOS CORRIDOS: ENCOFRADO Y DESENCOFRADO,CA
CONCRETO PARA ZAPATAS f'c=280 kg/cm2,CA
ENCOFRADO Y DESENCOFRADO ZAPATAS,CA
ACERO CORRUGADO fy=4200 kg/cm2 GRADO 60,CA
CURADO ,CA
CONCRETO DE CIMENTACION f'c=280 kg/cm2,CA
ENCOFRADO CIMENTACION ARMADA,CA
ACERO CORRUGADO fy=4200 kg/cm2 GRADO 60,CA
CURADO ,CA
CONCRETO DE CIMENTACION f'c=280 kg/cm2,CA
ENCOFRADO CIMENTACION ARMADA,CA
ACERO CORRUGADO fy=4200 kg/cm2 GRADO 60,CA
CURADO ,CA
CONCRETO PARA CISTERNA f'c=280 kg/cm2,CA
ENCOFRADO Y DESENCOFRADO EN CISTERNA NORMAL,CA
ACERO CORRUGADO fy=4200 kg/cm2 GRADO 60,CA
WATER STOP,CA
CURADO ,CA
PERFILADO GRUESO,CA
PERFILADO FINO DE MUROS,CA
PAÑETEO DE SUELO,CA
CONCRETO F´C=280 KG/CM2,CA
CONCRETO F´C=280 KG/CM2 CONTRA SOTANO,CA
ENCOFRADO Y DESENCOFRADO EN MURO PANTALLA,CA
ACERO CORRUGADO FY= 4200 KG/CM2 GRADO 60,CA
CURADO,CA
DEMOLICION DE CACHIMBAS,CA
RESANE DE CABEZALES DE MURO ANCLADO,CA
EXCAVACION LOCALIZADA PARA EL TRASLAPE DEL ACERO,CA
PERFORADO Y ANCLAJE POSTENSADO PROVISIONAL,CA
TECNOPOR PARA CAJUELAS (LOSAS),CA
TECNOPOR PARA CAJUELAS (VIGAS),CA
"CONCRETO PARA COLUMNAS, f'c=280 kg/cm2",CA
"CONCRETO PARA COLUMNAS, f'c=210 kg/cm2",CA
ENCOFRADO Y DESENCOFRADO EN COLUMNAS NORMAL,CA
ENCOFRADO Y DESENCOFRADO EN COLUMNAS DOBLE ALTURA,CA
ENCOFRADO CARAVISTA,CA
ENCOFRADO CARAVISTA 2H,CA
ACERO CORRUGADO fy=4200 kg/cm2 GRADO 60,CA
CURADO DE ELEMENTOS ESTRUCTURALES,CA
"CONCRETO PARA COLUMNAS, f'c=280 kg/cm2",CA
"CONCRETO PARA COLUMNAS, f'c=210 kg/cm2",CA
ENCOFRADO Y DESENCOFRADO EN PLACAS NORMAL,CA
ENCOFRADO Y DESENCOFRADO EN PLACAS DOBLE ALTURA,CA
ENCOFRADO CARAVISTA,CA
ENCOFRADO CARAVISTA 2H,CA
ACERO CORRUGADO fy=4200 kg/cm2 GRADO 60,CA
CURADO ,CA
ENCOFRADO PERDIDO,CA
CONCRETO PARA VIGAS f'c=210 kg/cm2,CA
ENCOFRADO Y DESENCOFRADO DE VIGAS ,CA
ENCOFRADO Y DESENCOFRADO DE VIGAS 2H,CA
ENCOFRADO CARAVISTA,CA
ENCOFRADO CARAVISTA 2H,CA
ACERO CORRUGADO fy=4200 kg/cm2 GRADO 60,CA
CURADO ,CA
CONCRETO PARA VIGAS f'c=420 kg/cm2,CA
ENCOFRADO Y DESENCOFRADO DE VIGAS ,CA
ENCOFRADO Y DESENCOFRADO DE VIGAS 2H,CA
ENCOFRADO CARAVISTA,CA
ENCOFRADO CARAVISTA 2H,CA
ACERO CORRUGADO fy=4200 kg/cm2 GRADO 60,CA
CURADO ,CA
TENSADO,CA
CONCRETO PARA VIGAS f'c=210 kg/cm2,CA
ENCOFRADO Y DESENCOFRADO DE CORTES NORMAL,CA
ENCOFRADO Y DESENCOFRADO DE CORTES 2H,CA
ENCOFRADO CARAVISTA,CA
ENCOFRADO CARAVISTA 2H,CA
ACERO CORRUGADO fy=4200 kg/cm2 GRADO 60,CA
CURADO ,CA
"CONCRETO PARA LOSA MACIZA, f'c=210 kg/cm2",CA
ENCOFRADO Y DESENCOFRADO EN LOSA MACIZA NORMAL,CA
ACERO CORRUGADO fy=4200 kg/cm2 GRADO 60,CA
CURADO ,CA
"CONCRETO PARA LOSA MACIZA, f'c=210 kg/cm2",CA
ENCOFRADO Y DESENCOFRADO EN LOSA MACIZA NORMAL,CA
ACERO CORRUGADO fy=4200 kg/cm2 GRADO 60,CA
CURADO ,CA
"CONCRETO PARA LOSA MACIZA, f'c=210 kg/cm2",CA
ENCOFRADO Y DESENCOFRADO EN LOSA MACIZA NORMAL,CA
ENCOFRADO Y DESENCOFRADO EN LOSA MACIZA DOBLE ALTURA,CA
ACERO CORRUGADO fy=4200 kg/cm2 GRADO 60,CA
CURADO ,CA
"CONCRETO PARA LOSA MACIZA, f'c=210 kg/cm2",CA
ENCOFRADO Y DESENCOFRADO EN LOSA MACIZA NORMAL,CA
ENCOFRADO Y DESENCOFRADO EN LOSA MACIZA 2H,CA
ACERO CORRUGADO fy=4200 kg/cm2 GRADO 60,CA
CURADO ,CA
CONCRETO PARA LOSA ALIGERADA f'c=210 kg/cm2,CA
ENCOFRADO Y DESENCOFRADO EN LOSA ALIGERADA NORMAL,CA
ENCOFRADO Y DESENCOFRADO EN LOSA ALIGERADA 2H,CA
ACERO CORRUGADO fy=4200 kg/cm2 GRADO 60,CA
SUMINISTRO Y COLOCACIÓN LADRILLO TECHO h=0.15m,CA
CURADO ,CA
V101,CA
V102,CA
V103,CA
V105,CA
CONCRETO PARA LOSA ALIGERADA f'c=210 kg/cm2,CA
ENCOFRADO Y DESENCOFRADO EN LOSA ALIGERADA NORMAL,CA
ENCOFRADO Y DESENCOFRADO EN LOSA ALIGERADA 2H,CA
ACERO CORRUGADO fy=4200 kg/cm2 GRADO 60,CA
SUMINISTRO Y COLOCACIÓN LADRILLO TECHO h=0.15m,CA
CURADO,CA
V101,CA
V102,CA
V103,CA
V104,CA
CONCRETO PARA LOSA ALIGERADA f'c=210 kg/cm2,CA
ENCOFRADO Y DESENCOFRADO EN LOSA ALIGERADA NORMAL,CA
ENCOFRADO Y DESENCOFRADO EN LOSA ALIGERADA 2H,CA
ACERO CORRUGADO fy=4200 kg/cm2 GRADO 60,CA
LADRILLO TECHO DE ARCILLA h=0.15,CA
POLIESTIRENO EXPANDIDO 10kg/m3 (h=0.20m),CA
CURADO,CA
CONCRETO PARA LOSA ALIGERADA f'c=210 kg/cm2,CA
ENCOFRADO Y DESENCOFRADO EN LOSA ALIGERADA NORMAL,CA
ENCOFRADO Y DESENCOFRADO EN LOSA ALIGERADA 2H,CA
ACERO CORRUGADO fy=4200 kg/cm2 GRADO 60,CA
LADRILLO TECHO DE ARCILLA h=0.15,CA
POLIESTIRENO EXPANDIDO 10kg/m3 (h=0.15m),CA
CURADO,CA
CONCRETO PARA ESCALERAS f'c=210 kg/cm2,CA
ENCOFRADO Y DESENCOFRADO EN ESCALERAS,CA
ACERO CORRUGADO fy=4200 kg/cm2 GRADO 60,CA
CURADO,CA
"CONCRETO PARA MURO CONTENCION, f'c=280 kg/cm2",CA
ENCOFRADO Y DESENCOFRADO EN MURO CONTENCION NORMAL,CA
ENCOFRADO Y DESENCOFRADO EN MURO CONTENCION 2H,CA
ACERO CORRUGADO fy=4200 kg/cm2 GRADO 60,CA
CURADO DE ELEMENTOS ESTRUCTURALES,CA
"CONCRETO PARA CAMARA DESAGUE, f'c=280 kg/cm2",CA
ENCOFRADO Y DESENCOFRADO EN CAMARA DESAGUE,CA
ACERO CORRUGADO fy=4200 kg/cm2 GRADO 60,CA
CURADO DE ELEMENTOS ESTRUCTURALES,CA
"CONCRETO PARA POZO SUMIDERO, f'c=280 kg/cm2",CA
ENCOFRADO Y DESENCOFRADO EN POZO SUMIDERO,CA
ACERO CORRUGADO fy=4200 kg/cm2 GRADO 60,CA
CURADO DE ELEMENTOS ESTRUCTURALES,CA
"CONCRETO PARA PARAPETOS, f'c=210 kg/cm2",CA
ENCOFRADO Y DESENCOFRADO EN PARAPETOS,CA
ACERO CORRUGADO fy=4200 kg/cm2 GRADO 60,CA
CURADO DE ELEMENTOS ESTRUCTURALES,CA
CONCRETO PARA PISO; Fc=210 kg/cm2 h. 0.10,CA
ENCOFRADO Y DESENCOFRADO EN PISO,CA
JUNTA DE BORDE,CA
JUNTA DE CORTE,CA
JUNTA DE CONSTRUCCION,CA
CURADO DE ELEMENTOS ESTRUCTURALES,CA
CONCRETO PARA PITS ASCENSOR; Fc=280 kg/cm2,CA
ENCOFRADO,CA
ACERO CORRUGADO fy=4200 kg/cm2 GRADO 60,CA
CURADO DE ELEMENTOS ESTRUCTURALES,CA
"CONCRETO PARA JARDINERIA, f'c=280 kg/cm2",CA
ENCOFRADO Y DESENCOFRADO EN JARDINERIA,CA
ACERO CORRUGADO fy=4200 kg/cm2 GRADO 60,CA
CURADO DE ELEMENTOS ESTRUCTURALES,CA
CONCRETO PARA PISO; Fc=210 kg/cm2 h. 0.10,CA
ENCOFRADO Y DESENCOFRADO EN PISO,CA
ACERO CORRUGADO fy=4200 kg/cm2 GRADO 60,CA
CURADO DE ELEMENTOS ESTRUCTURALES,CA
CONCRETO GRADAS SOBRE TERRENO; Fc=210 kg/cm2,CA
ENCOFRADO Y DESENCOFRADO EN GRADAS SOBRE TERRENO,CA
ACERO CORRUGADO fy=4200 kg/cm2 GRADO 60,CA
CURADO DE ELEMENTOS ESTRUCTURALES,CA
CONCRETO PARA BANCAS; Fc=210 kg/cm2,CA
ENCOFRADO Y DESENCOFRADO EN BANCAS,CA
ACERO CORRUGADO fy=4200 kg/cm2 GRADO 60,CA
CURADO DE ELEMENTOS ESTRUCTURALES,CA
CONCRETO PARA LOSA ANTIVIBRATORIA; Fc=210 kg/cm2,CA
ENCOFRADO Y DESENCOFRADO EN LOSA ANTIVIBRATORIA,CA
ACERO CORRUGADO fy=4200 kg/cm2 GRADO 60,CA
CURADO DE ELEMENTOS ESTRUCTURALES,CA
2.72x0.50x0.44,CA
3.935x0.50x0.44,CA
4.285x0.50x0.44,CA
DE SOBRECIMIENTO,CA
DE CIMIENTO,CA
ELIMINACION DE MATERIAL EXCEDENTE,CA
P10 CF,ALB
P14 CF,ALB
P20 ,ALB
P20 CF,ALB
P25 CF,ALB
CONCRETO,ALB
ENCOFRADO,ALB
ACERO,ALB
CURADO,ALB
P10,ALB
P10 CF,ALB
P14,ALB
P14 CF,ALB
P20 ,ALB
P20 CF,ALB
CONCRETO,ALB
ENCOFRADO,ALB
ACERO,ALB
CURADO,ALB
CONCRETO,ALB
ENCOFRADO,ALB
ACERO,ALB
CURADO,ALB
CONCRETO,ALB
ENCOFRADO,ALB
ACERO,ALB
CURADO,ALB
CONCRETO,ALB
ENCOFRADO,ALB
ACERO,ALB
CURADO,ALB
CONCRETO,ALB
ENCOFRADO,ALB
ACERO,ALB
CURADO,ALB
CONCRETO,ALB
ENCOFRADO,ALB
ACERO,ALB
CURADO,ALB
Poyos en cuarto de bombas,ALB
Canaleta de cemento pulido en mamparas,ALB
Tableros de parrilla,ALB
LIMPIEZA DE MURO CISTERNA Y CTO DE BOMBAS,REVO
LIMPIEZA DE MURO PANTALLA,REVO
SOLAQUEO DE DUCTO DE ASCENSOR,REVO
LIMPIEZA DE COLUMNAS Y PLACAS,REVO
LIMPIEZA EN VIGAS,REVO
LIMPIEZA DE LOSAS,REVO
LIMPIEZA DE DUCTOS,REVO
TARRAJEO DE CIELORRASO ,REVO
TARRAJEO FONDO DE ESCALERA,REVO
SOLAQUEO DE PLACA DE ESCALERA,REVO
TARRAJEO DE MUROS DE HALL,REVO
DERRAMES,REVO
IMPERMEABILIZACION MURO CISTERNA,REVO
IMPERMEABILIZACION TECHO DE CISTERNA,REVO
ACABADO CARAVISTA - COLUMNAS,REVO
ACABADO CARAVISTA - PLACAS,REVO
ACABADO CARAVISTA - TABIQUES,REVO
ACABADO CARAVISTA - JARDINERA,REVO
SOLAQUEO DE PLACA DE ESCALERA,REVO
TARRAJEO INTERIOR,REVO
SOLAQUEO DE DUCTO DE ASCENSOR,REVO
LIMPIEZA DE DUCTOS,REVO
TARRAJEO DE VIGAS,REVO
TARRAJEO DE CIELORRASO ,REVO
LIMPIEZA PARA ACABADO CARAVISTA DE CIELORRASO ,REVO
TARRAJEO DE FONDO DE ESCALERA,REVO
BRUÑA EN CIELORRASO,REVO
TARRAJEO EN CONTRAZOCALO HUNDIDO DE MADERA,REVO
BANCAS - CONCRETO DEVASTADO,REVO
DERRAMES,REVO
Solaqueo de muro ciego ,REVO
Fachada principal caravista,REVO
Ducto inteior caravista,REVO
Fachada posterior caravista,REVO
Junta de tecknoport 2'',REVO
Columna prefabricada 8x25x285,REVO
Columna prefabricada 8x45x285,REVO
Placa prefabricada 8x150x260,REVO
Derrame,REVO
Baldosas de cemento 19x9 rosado,REVO
Muro en voladizo 210x10x150,REVO
Muro en voladizo 170x10x150,REVO
Contrapiso,PP
Cisterna - Impermeabilizacion piso,PP
Cto bomba - Cemento pulido,PP
Hall - Terrazo resinado,PP
Varios ambientes - Cemento pulido,PP
Deposito - Cemento pulido,PP
Cto basura - Cemento pulido,PP
GGEE - Cemento pulido,PP
Estacionamiento - Frotachado,PP
Rampa - bruñada,PP
Forjado de pasos y contrapasos escalera principal,PP
Descanso de escalera acabado en cemento pulido,PP
Forjado de pasos y contrapasos escalera cambio de nivel - sotano,PP
Forjado de pasos y contrapasos escalera - duplex,PP
Lobby - Terrazo resinado,PP
Hall de escalera - Terrazo resinado,PP
Vestibulo previo - cemento pulido,PP
Terraza - Baldosas cemento 19x9x2 gris,PP
Ladrillo pastelero,PP
Jardin - area comun,PP
SH recepcion - Terrazo resinado,PP
Forjado de pasos y contrapasos escalera principal,PP
Descanso de escalera acabado en cemento pulido,PP
Ingreso vehicular - concreto semipulido,PP
Rampa - bruñado,PP
Ingreso - Terrazo resinado,PP
Vereda,PP
Jardin profundidad 1.50,PP
Jardin profundidad 0.60,PP
S-C Piso laminado 8mm,PP
Dormitorios Piso Laminado 8mm,PP
Cocina - Terrazo resinado,PP
SH V - Terrazo resinado,PP
SH 1 - Terrazo resinado,PP
SH 2 - Terrazo resinado,PP
Lavado - Terrazo resinado,PP
Lavado - baldosa de cemento 20x20x2 gris,PP
Terraza piso 1- Baldosas cemento 19x9x2 gris,PP
Cto servicio - Terrazo resinado,PP
SH S - Terrazo resinado,PP
Jardin en dptos,PP
Balcon - Concreto pulido,PP
Forjado de pasos y contrapasos escalera - duplex,PP
Descanso de escalera acabado en cemento pulido - duplex,PP
Escalera terrazo resinado,PP
Descanso escalera terrazo resinado,PP
SH 1 - Ceramico villar albaro 10x20,ZC
SH 2 - Ceramico villar albaro 10x20,ZC
Lavado - Ceramico villar albaro 10x20,ZC
SH S - Ceramico villar albaro 10x20,ZC
Cocina - Cuarzo white pearl 12mm ,ZC
Cto bomba - Cemento pulido,ZC
Hall - Terrazo resinado,ZC
Varios ambientes - Cemento pulido,ZC
Deposito - Cemento pulido,ZC
Cto basura - Cemento pulido,ZC
GGEE - Cemento pulido,ZC
Estacionamiento - Cemento pulido,ZC
Rampa - Cemento pulido,ZC
Lobby - Terrazo resinado,ZC
Hall de escalera - Terrazo resinado,ZC
Vestibulo previo - cemento pulido,ZC
Terraza - Baldosas cemento 19x9x2 gris,ZC
SH recepcion - Terrazo resinado,ZC
Ingreso vehicular - concreto semipulido,ZC
Rampa - bruñado,ZC
S-C de MDF 10cm,ZC
Dormitorios de MDF de 10cm,ZC
SH visita de MDF de 10cm,ZC
Lavado - Terrazo resinado,ZC
Lavado - baldosa de cemento 20x20x2 gris,ZC
Terraza piso 1- Baldosas cemento 19x9x2 gris,ZC
Cto servicio - Terrazo resinado,ZC
SH S - Terrazo resinado,ZC
Balcon - Concreto pulido,ZC
P-01 1.00X2.535 PUERTA CONTRAPLACADA DE MDF,PUER
P-02 0.90X2.535 PUERTA CONTRAPLACADA DE MDF,PUER
P-02A 0.90X2.25 PUERTA CONTRAPLACADA DE MDF,PUER
P-03 0.75X2.535 PUERTA CONTRAPLACADA DE MDF,PUER
P-03A 0.90X2.25 PUERTA CONTRAPLACADA DE MDF,PUER
P-04 0.80X2.535 PUERTA CONTRAPLACADA DE MDF,PUER
P-04A 0.80X2.10 PUERTA CONTRAPLACADA DE MDF,PUER
P-04B 0.80X2.20 PUERTA CONTRAPLACADA DE MDF,PUER
P-04C 0.80X2.25 PUERTA CONTRAPLACADA DE MDF,PUER
P-04D 0.80X2.20 PUERTA CONTRAPLACADA DE MDF,PUER
P-07 0.65X2.45 PUERTA CONTRAPLACADA DE MDF,PUER
P-11 1.50X2.25 PUERTA CONTRAPLACADA DE MDF - 2 HOJAS,PUER
P-12 1.60X2.25 PUERTA CONTRAPLACADA DE MDF - 2 HOJAS,PUER
PC-01 1.00X2.535 PUERTA CORREDIZA DE MDF,PUER
PC-01A 1.00X2.25 PUERTA CORREDIZA DE MDF,PUER
PC-01A 1.00X2.25 PUERTA CORREDIZA DE MDF,PUER
PC-03 0.90X2.535 PUERTA CORREDIZA DE MDF,PUER
PC-04 2.60X2.535 PUERTA CORREDIZA DE MDF - 2 HOJAS,PUER
PC-05 1.95X2.535 PUERTA CORREDIZA DE MDF - 2 HOJAS,PUER
PC-05A 1.90X2.25 PUERTA CORREDIZA DE MDF - 2 HOJAS,PUER
PUERTA GCI 0.80,TVAR
PUERTA GAS 0.30,TVAR
PUERTA GAS 0.40,TVAR
2.05,CLO
1.95,CLO
2.15,CLO
0.7,CLO
2.3,CLO
0.8,CLO
1.7,CLO
0.75,CLO
3.25,CLO
0.85,CLO
3,CLO
1.8,CLO
2.1,CLO
0.9,CLO
0.95,CLO
1.65,CLO
1.3,CLO
3.65,CLO
2,CLO
1,CLO
0.55,CLO
1.2,MBA
0.65,MBA
1.1,MBA
0.75,MBA
1,MBA
0.8,MBA
0.85,MBA
0.95,MBA
1.55,MBA
1,MBA
1.8,MBA
TIPO 1,MCO
TIPO 2,MCO
TIPO 3,MCO
TIPO 4,MCO
TIPO 5,MCO
TIPO 6,MCO
TIPO 7,MCO
MUEBLE DE COUNTER ,VCM
PANEL 6.10X1.80,VCM
PANEL 4.60X1.80,VCM
"BISAGRA DE A.I. 31/2"" X 31/2""",CERR
"BISAGRA DE A.I. 3"" X 3""",CERR
SISTEMA DE PUERTA CORREDIZA ,CERR
CERRADURA BARRA+MANIJA SD001 PRINCIPAL,CERR
CERRADURA MANIJA SD001 DORMITORIO Y BAÑO,CERR
PC PD 1.50X2.1 - P06,CMT
PC PD 1.00X2.45 - P-1A - ENCHAPADA - DE MADERA CF,CMT
PC PD 1.00X2.10 - P05,CMT
PC PD 0.90X0.90 - P8,CMT
PC PD 0.70X2.10 - P9,CMT
PC PD 0.60X2.10 - P10,CMT
Cierrapuerta IS20,CMT
Barra antipanico ISEO,CMT
Kit pomo manilla inox,CMT
